Mode,Line,Trip purpose: Home-based work,Trip purpose: Home-based school,Trip purpose: Home-based social activity,Trip purpose: Home-based other,Trip purpose: Non-home-based,Count: Trip purpose,Trip frequency: 6-7 days a week,Trip frequency: 5 days a week,Trip frequency: 3-4 days a week,Trip frequency: 1-2 days a week,Trip frequency: 1-3 days a month,Trip frequency: Less than once a month,Count: Trip frequency,Fare: Monthly pass,Fare: Pay-per-ride,Fare: 1-day or 7-day LinkPass,Fare: Other,Count: Fare,Monthly pass type: Reduced-fare pass,Monthly pass type: Local Bus,Monthly pass type: LinkPass or Express Bus,Monthly pass type: Commuter rail or ferry,Count: Monthly pass type,Pay-per-ride type: Full cash fare on board,Pay-per-ride type: Reduced fare,Pay-per-ride type: mTicket (single/multi-ride),Pay-per-ride type: CharlieCard (plastic),Pay-per-ride type: CharlieTicket (paper),Count: Pay-per-ride type,Access to first MBTA service: Walked or bicycled,Access to first MBTA service: Drove alone,Access to first MBTA service: Carpooled,Access to first MBTA service: Dropped off by personal vehicle,Access to first MBTA service: Dropped off by other vehicle,Count: Access to first MBTA service,Previous transit mode: Bus or Silver Line,Previous transit mode: Rail rapid transit,Previous transit mode: Commuter rail or ferry,Count: Previous transit mode,Use alternative modes: Yes,Use alternative modes: No,Count: Use alternative modes,Alternative modes: Walk,Alternative modes: Bicycle,Alternative modes: Drive alone,Alternative modes: Drive or ride in a carpool,Alternative modes: Take a taxi or use a rideshare company,Alternative modes: Take a private shuttle or other transit,Alternative modes: Take a different MBTA service,Alternative modes: Other,Count: Alternative modes,Usable household vehicles: 0,Usable household vehicles: 1,Usable household vehicles: 2,Usable household vehicles: 3 or more,Count: Usable household vehicles,Vehicles per capita: None,Vehicles per capita: 0.01-0.49,Vehicles per capita: 0.50-0.99,Vehicles per capita: 1.00-1.49,Vehicles per capita: 1.50-1.99,Vehicles per capita: 2 or more,Count: Vehicles per capita,Valid driver's license: Yes,Valid driver's license: No,Count: Valid driver's license,"Household income: Less than $14,500","Household income: $14,500 to $28,999","Household income: $29,000 to $43,499","Household income: $43,500 to $57,999","Household income: $58,000 to $75,999","Household income: $76,000 to $108,499","Household income: $108,500 to $151,999","Household income: $152,000 or more",Household income: Prefer not to say,Count: Household income,Low-income classification: Yes,Low-income classification: No,Count: Low-income classification,Race: American Indian or Alaska Native,Race: Asian,Race: Black or African American,Race: Native Hawaiian or other Pacific Islander,Race: White,Race: Other,Race: Prefer not to say,Count: Race,Hispanic or Latino/Latina: Yes,Hispanic or Latino/Latina: No,Hispanic or Latino/Latina: Prefer not to say,Count: Hispanic or Latino/Latina,Minority classification: Yes,Minority classification: No,Count: Minority classification,Age: Under 18,Age: 18 to 21,Age: 22 to 34,Age: 35 to 44,Age: 45 to 64,Age: 65 or over,Count: Age,Gender: Man,Gender: Woman,Gender: Other,Gender: Prefer not to say,Count: Gender,Ability to understand English: Always,Ability to understand English: Often,Ability to understand English: Sometimes,Ability to understand English: Never,Ability to understand English: Prefer not to say,Count: Ability to understand English
Bus,88 and 90,0.804429586,0.015670706,0.050564145,0.08817384,0.040952779,634,0.073562284,0.570615729,0.144279618,0.085958139,0.052225157,0.073562284,652,0.77646588,0.175305183,0.048228937,0,662,0.101030928,0.011597938,0.875515464,0.011597938,514,0.017123288,0.119863014,0,0.844748858,0.017123288,116,0.987026289,0,0,0.005121202,0.007852509,388,0.100492611,0.9,0,269,0.718211649,0.281788351,646,0.186119874,0.19902495,0.15572125,0.103814167,0.216518497,0.017206768,0.588758245,0.004301692,462,0.405660377,0.458162428,0.117719442,0.018662838,646,0.397411003,0.149730313,0.267098166,0.179072276,0,0.006472492,614,0.827761924,0.172238076,650,0.043008561,0.073787199,0.098450876,0.110680799,0.150835711,0.153893192,0.147778231,0.135344476,0.086220954,650,0.235727029,0.764272971,594,0.009200572,0.083418524,0.070946637,0.003066857,0.796360662,0.052545492,0.043140462,648,0.074865156,0.879395901,0.045523193,614,0.254210645,0.745789355,590,0.009114847,0.012153129,0.547295929,0.174194855,0.195665384,0.061170751,654,0.395597484,0.585534591,0.003144654,0.01572327,632,0.981598855,0.015334287,0.003066857,0,0,648
Bus,92 and 93,0.715682196,0.073627288,0.036813644,0.099833611,0.073835275,380,0.072908672,0.558326938,0.18457406,0.077705295,0.058326938,0.048541827,412,0.656930126,0.265750286,0.053073692,0.024245895,414,0.132229003,0.183958152,0.62510898,0.058703865,272,0,0.090517241,0,0.890804598,0.01795977,110,0.986099755,0.0035432,0,0.0035432,0.0070864,290,0.401991288,0.574984443,0.023646546,127,0.748758689,0.251241311,398,0.374193548,0.122311828,0.122311828,0.08844086,0.183602151,0.047580645,0.516935484,0,294,0.321958743,0.492770388,0.151147099,0.034123771,410,0.321435773,0.183706392,0.265376084,0.219399072,0,0.010284332,392,0.818674932,0.181325068,408,0.060377358,0.120556107,0.070307845,0.120556107,0.085402185,0.085402185,0.070307845,0.216087388,0.170804369,398,0.302994012,0.697005988,330,0.010027527,0.079630358,0.059771923,0,0.756193472,0.049744396,0.064687377,402,0.076628352,0.882637629,0.040734019,392,0.229540056,0.770459944,366,0.029445951,0.039132119,0.382409919,0.142192948,0.348120883,0.058891902,408,0.336610758,0.648737228,0,0.014652015,410,0.946144905,0.014722976,0.029445951,0,0.009879892,408
Bus,CT1,0.772050401,0.079037801,0.009736541,0.06930126,0.06930126,202,0.08676307,0.50945495,0.182424917,0.10567297,0.067296997,0.047830923,208,0.695316804,0.285950413,0.009366391,0.009366391,210,0.095879556,0.054675119,0.794770206,0.054675119,146,0,0.100192678,0,0.899807322,0,60,0.985531915,0,0,0.014468085,0,136,0.236334405,0.763665595,0,72,0.697253068,0.303331385,198,0.250212766,0.220425532,0.147234043,0.058723404,0.235744681,0.044255319,0.529361702,0.014468085,136,0.33988764,0.514606742,0.097191011,0.048314607,206,0.339892665,0.154442457,0.360763268,0.134168157,0.01013715,0,194,0.884315907,0.11512792,208,0.090225564,0.049739734,0.090225564,0.100057837,0.100057837,0.21978022,0.090225564,0.119722383,0.139965298,200,0.267652993,0.732347007,172,0,0.097191011,0.116292135,0,0.738202247,0.038764045,0.019662921,206,0.079037801,0.910652921,0.009736541,202,0.285714286,0.714285714,196,0,0.019662921,0.524157303,0.097191011,0.281460674,0.07752809,206,0.359550562,0.631460674,0,0.009550562,206,0.951612903,0.028921023,0.00945495,0.00945495,0,208
Bus,CT2,0.795887663,0.047642929,0.008525577,0.052657974,0.095787362,460,0.029568589,0.609306835,0.176442075,0.063015027,0.042171595,0.079980611,476,0.77693041,0.19828408,0.02478551,0,484,0.037423313,0.069325153,0.792638037,0.101226994,376,0,0.043269231,0,0.915865385,0.040865385,96,0.968169761,0.014588859,0,0.00862069,0.00862069,348,0.260638298,0.684397163,0.053191489,130,0.772277228,0.227227723,466,0.215423837,0.171446781,0.099426386,0.08859146,0.165710644,0.093690249,0.712555768,0,362,0.412021328,0.445467765,0.105186621,0.037809016,476,0.409746395,0.133764296,0.301839881,0.146693187,0.008453506,0,464,0.890935531,0.109064469,476,0.051256777,0.042878265,0.085263677,0.128141942,0.089699359,0.171020207,0.149334648,0.149334648,0.132577624,468,0.206818182,0.793181818,406,0.008240427,0.172079496,0.071255453,0,0.693165293,0.050412021,0.058652448,476,0.056926952,0.878085642,0.065491184,458,0.330250272,0.669749728,424,0.004343629,0.041988417,0.552123552,0.171332046,0.192567568,0.037644788,478,0.393339768,0.585907336,0,0.020752896,478,0.983108108,0.016891892,0,0,0,478
Bus,CT3,0.803231939,0.016159696,0,0.131178707,0.049429658,122,0.061552186,0.708296164,0.10793934,0.061552186,0.015165031,0.046387154,130,0.85877551,0.09877551,0.028571429,0.013877551,142,0.131178707,0.098859316,0.72148289,0.049429658,122,0,0,0,1,0,14,1,0,0,0,0,71,0.114068441,0.836501901,0.049429658,61,0.671280277,0.328719723,134,0.199742268,0.067010309,0.222938144,0.244845361,0.110824742,0.088917526,0.444587629,0,90,0.20630861,0.441602728,0.249786871,0.103154305,136,0.212927757,0.196768061,0.262357414,0.327946768,0,0,122,0.869747899,0.130252101,138,0.043697479,0.057983193,0.072268908,0.087394958,0.130252101,0.072268908,0.159663866,0.072268908,0.304201681,138,0.25,0.75,96,0,0.130252101,0.261344538,0.014285714,0.507563025,0.014285714,0.087394958,138,0.015165031,0.938447814,0.046387154,130,0.444342226,0.555657774,126,0,0.014285714,0.391596639,0.159663866,0.319327731,0.115966387,138,0.228476821,0.714403974,0.014072848,0.043046358,140,0.97102649,0.02897351,0,0,0,140
Commuter Rail,Fairmount Line,0.852779953,0.054815975,0.030931872,0.030540329,0.030931872,415,0.095148552,0.653253103,0.138021813,0.059420835,0.025197443,0.028582174,432,0.740063593,0.219793323,0.025834658,0.01391097,412,0,0,0.087003222,0.912996778,303,0.209764919,0.059674503,0.332730561,0,0.397830018,93,0.749778565,0.165190434,0.018157662,0.061116032,0.006200177,343,0.381546135,0.533665835,0.087281796,87,0.67178881,0.32821119,414,0,0.07942029,0.187826087,0.172173913,0.133333333,0.006376812,0.703768116,0.006376812,272,0.167850467,0.34728972,0.354766355,0.130093458,434,0.153248876,0.242337556,0.367797303,0.226399673,0.005721291,0.004086637,398,0.831694402,0.168305598,430,0.033885252,0.030419715,0.069310743,0.072006161,0.178667693,0.162495187,0.127839815,0.155949172,0.169426261,422,0.160871581,0.839592026,349,0.017884323,0.032724505,0.388127854,0.00152207,0.477549467,0.085996956,0.060882801,426,0.105409706,0.854813047,0.04017502,408,0.528043207,0.471956793,389,0.032731377,0.010910459,0.279157261,0.199021821,0.408201655,0.070353649,432,0.372747748,0.612612613,0,0.015015015,432,0.990320179,0.004095309,0,0,0.005584512,436
Commuter Rail,Fitchburg Line,0.845499182,0.050300055,0.025095472,0.047354064,0.031860338,1856,0.016959932,0.643311427,0.195569218,0.055225779,0.033813865,0.055225779,1910,0.725483543,0.255061645,0.001131094,0.01821061,1792,0,0,0.00296227,0.99703773,1297,0.13924612,0.176053215,0.356984479,0,0.328159645,462,0.558848675,0.270162439,0.022656027,0.112710174,0.035765175,1413,0.065405183,0.872480461,0.06252571,500,0.5544931,0.4455069,1865,0.001939864,0.103588749,0.503588749,0.227740058,0.08186227,0.018622696,0.414936954,0,1060,0.100320856,0.282673797,0.470160428,0.146951872,1892,0.10251211,0.118621156,0.422665315,0.314520671,0.036611468,0.00506928,1796,0.933361766,0.066638234,1898,0.021364277,0.015833424,0.029606333,0.04240321,0.086216246,0.116581716,0.184036439,0.278277844,0.22578896,1863,0.086286595,0.913713405,1440,0.004173801,0.088505993,0.02932363,0.004173801,0.805971747,0.023330479,0.078339041,1891,0.033706619,0.903869609,0.062423772,1825,0.171446004,0.828553996,1666,0.028733177,0.018585772,0.277718436,0.187673574,0.416577654,0.070497757,1894,0.495267468,0.476018292,0.001169839,0.027438052,1903,0.982514127,0.010448875,0.00362512,0,0.003518499,1898
Commuter Rail,Franklin Line,0.935738344,0.013472789,0.006470484,0.018525084,0.025704662,1480,0.033565711,0.723470178,0.168689216,0.032274722,0.017127119,0.024786987,1523,0.787947797,0.194797232,0,0.017254971,1499,0.001556247,0,0,0.998443753,1179,0.104766187,0.159622302,0.310701439,0,0.424910072,294,0.520433075,0.324063263,0.028765524,0.095849697,0.030994587,1241,0.187444739,0.765694076,0.047303271,292,0.391483271,0.608606191,1467,0,0.010867104,0.551731945,0.194023093,0.033054109,0.016753453,0.35680326,0.007471134,583,0.036043804,0.217642494,0.540743296,0.205570406,1522,0.033007777,0.116838488,0.449357931,0.350605896,0.036082474,0.014017001,1450,0.961714236,0.038285764,1521,0.001311303,0.007343299,0.035405193,0.041612029,0.062592884,0.152198619,0.192237084,0.270303348,0.236908821,1501,0.057738573,0.942261427,1145,0.004767684,0.055045076,0.02973301,0,0.838418863,0.023231623,0.057732316,1515,0.02619814,0.915772532,0.058118741,1465,0.121398979,0.878601021,1360,0.002589108,0.015189436,0.273064641,0.177181324,0.477690515,0.054284975,1521,0.402802854,0.578454131,0,0.018743014,1527,0.980573303,0.014073562,0.001122431,0.001295113,0.002849249,1519
Commuter Rail,Greenbush Line,0.905416169,0.03046595,0.006371963,0.033452808,0.024093986,606,0.018167611,0.7015042,0.181285407,0.049619066,0.023246728,0.026176988,618,0.741440874,0.230833858,0,0.027515228,577,0,0,0,1,421,0.127388535,0.08189263,0.395814377,0,0.394904459,140,0.485999051,0.35168486,0.050071191,0.102990033,0.009492169,508,0.206047032,0.67525196,0.118701008,108,0.607299561,0.392700439,605,0,0.015037594,0.432167375,0.183066362,0.017652828,0.020268061,0.573389997,0.005884276,373,0.006626389,0.213603586,0.543753654,0.235821477,619,0.006726014,0.126211672,0.419188922,0.396241345,0.047675569,0.003956479,609,0.96826961,0.03173039,612,0.003565062,0.007328184,0.015052486,0.02020202,0.06892454,0.129728659,0.156070509,0.369974252,0.229154288,609,0.033658787,0.966341213,471,0.01844946,0.017271835,0.013346418,0.002747792,0.903042198,0.026300294,0.051030422,614,0.006494824,0.935863609,0.057641567,593,0.053093462,0.946906538,549,0.023642048,0.002735444,0.180734662,0.21434154,0.512895662,0.065846034,618,0.407717794,0.582927305,0,0.009354902,619,0.989293362,0.005255986,0,0,0.005450652,620
Commuter Rail,Haverhill Line,0.92578916,0.016795712,0.007980941,0.023466349,0.026086957,1869,0.018660176,0.698191933,0.193092258,0.046708391,0.021325916,0.022021326,1920,0.790237467,0.188414488,0,0.021348045,1858,0.004249507,0,0,0.995750493,1483,0.066199873,0.12667091,0.374283896,0,0.433481859,336,0.527594136,0.2924691,0.018970969,0.094854843,0.066254671,1542,0.068543452,0.91370869,0.018359853,374,0.475293835,0.524826097,1857,0,0.047619048,0.452631579,0.215789474,0.030325815,0.051378446,0.424561404,0.00726817,884,0.049713417,0.274184115,0.487659375,0.188443093,1904,0.049840803,0.10409013,0.453098212,0.359172177,0.027308352,0.006490326,1821,0.94393393,0.05606607,1914,0.004971591,0.015151515,0.035748106,0.048768939,0.080018939,0.146070076,0.173887311,0.292850379,0.202414773,1880,0.07005046,0.929801128,1496,0.008660577,0.042235141,0.022897141,0.000949104,0.859651204,0.034049116,0.050777079,1879,0.048681055,0.899040767,0.052278177,1856,0.118797772,0.881202228,1721,0.000932945,0.012478134,0.265772595,0.222274052,0.445247813,0.053294461,1908,0.395816386,0.577222545,0.004416037,0.022545032,1916,0.983348859,0.008616674,0.001979506,0,0.00605496,1911
Commuter Rail,Kingston/Plymouth Line,0.87817029,0.018417874,0.009812802,0.033665459,0.060084541,685,0.029289899,0.713816259,0.165452207,0.044006287,0.011144449,0.036148021,725,0.753395714,0.219438575,0,0.027165711,687,0,0,0,1,521,0.046767538,0.301237964,0.363823934,0,0.287482806,150,0.383916991,0.449508986,0.028349083,0.117843246,0.020566982,555,0.155992391,0.708941027,0.135066582,167,0.421779825,0.578368742,698,0,0.013380282,0.439788732,0.210211268,0,0.021126761,0.531338028,0.006690141,289,0.016211479,0.297794655,0.486636483,0.199357383,709,0.016864175,0.141750228,0.383621999,0.412792464,0.034943786,0.010179277,681,0.963405849,0.036738222,719,0.002810651,0.00591716,0.036390533,0.044822485,0.090976331,0.17795858,0.235798817,0.201775148,0.203550296,700,0.056835067,0.943350669,556,0.002783067,0.01743079,0.005126703,0,0.922074117,0.013475904,0.041746008,707,0.022566571,0.933052505,0.044380924,689,0.051310564,0.948689436,652,0.00982517,0.004623609,0.195058518,0.175841641,0.495015171,0.119780379,717,0.369975508,0.615617346,0,0.014407146,719,0.977668924,0.013110503,0,0.002737358,0.006483216,719
Commuter Rail,Lowell Line,0.904082636,0.016724053,0.01682243,0.027151992,0.035218888,1351,0.028173105,0.691257624,0.192467809,0.032239326,0.020234292,0.035627844,1370,0.784009667,0.195952069,0.001208338,0.018829926,1326,0.006688103,0,0.01659164,0.97659164,1037,0.056012333,0.105858171,0.389516958,0,0.449640288,265,0.458870771,0.352397177,0.015332198,0.106595279,0.066804575,1085,0.088847756,0.87644609,0.034706155,292,0.46649975,0.5334001,1323,0.002581756,0.064974182,0.481927711,0.150817556,0.035714286,0.033347676,0.467728055,0.006454389,647,0.030608253,0.301877567,0.509778995,0.157832975,1356,0.029342362,0.134810711,0.472555658,0.345131835,0.01066995,0.007489484,1288,0.95545766,0.04454234,1354,0.009563658,0.017732616,0.029189081,0.04572624,0.087467623,0.143454871,0.158398087,0.288005579,0.220462243,1330,0.072460064,0.927539936,1045,0.006806748,0.074479629,0.026043208,0.004537832,0.839400217,0.012725658,0.058103976,1343,0.02766878,0.912365429,0.059965791,1317,0.145905546,0.854094454,1223,0.002833969,0.01153132,0.299325711,0.234730773,0.411707222,0.039968729,1355,0.371203931,0.604520885,0.001769042,0.022604423,1349,0.978777756,0.010218118,0.00609157,0,0.004814305,1350
Commuter Rail,Middleborough/Lakeville Line,0.910594973,0.032771238,0.018294623,0.011135857,0.027203309,694,0.049891203,0.676095741,0.172054709,0.051290022,0.039633199,0.010879702,710,0.765589292,0.208945478,0,0.02546523,679,0.003624733,0,0.004264392,0.992110874,525,0.13828125,0.13828125,0.39453125,0,0.3296875,138,0.377873563,0.457922824,0.036124795,0.098111658,0.029967159,531,0.226439791,0.658376963,0.115183246,175,0.48372615,0.51627385,688,0,0.006510417,0.400390625,0.228190104,0.029947917,0.042643229,0.515625,0,339,0.047821299,0.236432279,0.510775523,0.205128205,702,0.049198899,0.113448778,0.410422398,0.378054701,0.031234828,0.017802233,681,0.92966792,0.070175439,704,0.012872084,0.021399839,0.022526146,0.076749799,0.110217216,0.19839099,0.216733709,0.140144811,0.200965406,686,0.071083367,0.928916633,549,0.014144946,0.020502225,0.119198983,0.005562619,0.708518754,0.06834075,0.094246662,694,0.064072459,0.853404898,0.082522643,658,0.237195237,0.762615763,582,0.006771654,0.025826772,0.212913386,0.207716535,0.495748031,0.051023622,700,0.321925301,0.653852164,0,0.024222535,706,0.973592663,0.018184693,0.003162555,0,0.005218216,698
Commuter Rail,Needham Line,0.912075525,0.01986755,0.007890658,0.031703537,0.028321826,1357,0.027399166,0.715299026,0.166620306,0.033518776,0.033936022,0.023087622,1375,0.762733813,0.221582734,0.001726619,0.014100719,1329,0.001886437,0,0,0.998113563,1014,0.064285714,0.075324675,0.353896104,0,0.506493506,295,0.776119403,0.161226833,0.007216664,0.039855667,0.015745449,1174,0.306523682,0.627345845,0.066130474,206,0.575271895,0.424585003,1335,0.009947774,0.07137528,0.445162895,0.166376523,0.055458841,0.012683412,0.497886098,0,764,0.034658368,0.311076531,0.53218277,0.121940869,1353,0.035997649,0.170584778,0.500587717,0.269615046,0.018513077,0.004701734,1303,0.966956035,0.033183982,1366,0.003608024,0.00447395,0.023379997,0.025544812,0.047481599,0.102756531,0.117044307,0.441333526,0.234521576,1328,0.041093308,0.958906692,1016,0.004399035,0.048957003,0.01532567,0.001135235,0.849297573,0.033347524,0.059457925,1348,0.034410845,0.907492924,0.058096231,1285,0.115310078,0.884689922,1185,0.01087417,0.016240644,0.197994634,0.254907499,0.458974721,0.061149555,1356,0.501695873,0.465658564,0.002119842,0.030525721,1354,0.975256572,0.012652889,0.00477998,0.003655279,0.003795867,1360
Commuter Rail,Newburyport/Rockport Line,0.902392782,0.017390167,0.026085251,0.025104603,0.029092573,3261,0.022418088,0.698026442,0.175768027,0.042664623,0.020565881,0.040556939,3339,0.778103943,0.203415838,0.000667156,0.017813063,3198,0.00068593,0,0.001629083,0.997599245,2490,0.129550672,0.170875697,0.380124631,0,0.319776976,650,0.580135256,0.248105598,0.018984763,0.101849589,0.050843315,2585,0.091792965,0.851587075,0.056905919,776,0.457422858,0.542577142,3222,0,0.030476463,0.504650165,0.218915439,0.040206038,0.04249535,0.366576048,0.004578624,1493,0.067374517,0.377091377,0.426383526,0.129150579,3314,0.066603428,0.131174199,0.412765092,0.354969849,0.026221289,0.008198387,3151,0.942089399,0.057910601,3325,0.009785374,0.02048405,0.037967252,0.054993803,0.088851197,0.178159045,0.19433753,0.222845587,0.192510927,3269,0.084511594,0.915488406,2638,0.007356737,0.027813629,0.022909138,0.001419721,0.868869386,0.023618998,0.063177594,3307,0.034194277,0.902662506,0.063076821,3210,0.094468391,0.905531609,2960,0.003526319,0.018978009,0.271334231,0.188626018,0.438161185,0.079374239,3326,0.416901589,0.559072271,0.001089185,0.022936955,3329,0.982857143,0.010401284,0.001926164,0.000513644,0.00423756,3321
Commuter Rail,Providence/Stoughton Line,0.907644016,0.023741103,0.010256864,0.021751625,0.036650603,1816,0.019740553,0.718469348,0.165256627,0.048895831,0.022647403,0.025033624,1849,0.796553741,0.178926531,0,0.024474738,1785,0,0,0.001470671,0.998529329,1421,0.099321096,0.10032688,0.366105104,0,0.434498366,317,0.47730659,0.370028653,0.024985673,0.09730659,0.030429799,1409,0.157192374,0.793760832,0.049046794,454,0.409286825,0.590713175,1804,0.002161695,0.028318201,0.521076524,0.175097276,0.021508863,0.034479032,0.376351059,0,738,0.04344022,0.239074325,0.501815477,0.215669977,1833,0.040716168,0.082750159,0.45523948,0.374261565,0.036671817,0.010360811,1758,0.952410006,0.047546413,1841,0.00422684,0.013737231,0.021662557,0.045526594,0.083392039,0.157141599,0.199410004,0.260567101,0.214336034,1821,0.050493163,0.949506837,1428,0.009178723,0.046767778,0.045543949,0.002360243,0.806591197,0.023820971,0.079680056,1835,0.037479777,0.888010067,0.074555096,1784,0.152342018,0.847657982,1627,0.006405787,0.021221893,0.240848876,0.187772355,0.497080356,0.046714311,1841,0.38346357,0.589077575,0,0.027415201,1836,0.988334639,0.006442065,0,0,0.005179768,1843
Commuter Rail,Worcester Line,0.904238713,0.016630644,0.012908261,0.039024976,0.027197406,1552,0.015758217,0.658905157,0.207326395,0.049685424,0.025695302,0.042629505,1584,0.723275862,0.254741379,0,0.022044335,1512,0.002979738,0,0,0.997020262,1096,0.059463379,0.090645395,0.404157602,0,0.445733623,384,0.574324324,0.26002845,0.01799431,0.099217639,0.048435277,1305,0.150832517,0.790728044,0.058765916,289,0.442869955,0.557130045,1558,0,0.029055045,0.585898974,0.192856191,0.045981607,0.026656004,0.309209649,0.00239904,695,0.069606392,0.227700503,0.555963303,0.146729802,1574,0.068163691,0.111601939,0.438063685,0.355481931,0.023805141,0.002883612,1519,0.939272212,0.060668715,1577,0.013897173,0.010079924,0.03841107,0.034295598,0.0712752,0.158117619,0.174221639,0.294405344,0.205296433,1562,0.078580006,0.921495047,1244,0.002447031,0.105102954,0.021486124,0.002327663,0.793852581,0.025902716,0.061653238,1561,0.043195484,0.894895079,0.06184808,1517,0.188236073,0.811830091,1408,0.005116142,0.016054102,0.328903264,0.224404587,0.374595707,0.050926198,1584,0.469167949,0.507397325,0.00254468,0.020890046,1574,0.978425346,0.012058163,0.004492257,0.001241281,0.003782953,1576
Ferry,Hingham - Long Wharf,0.883744856,0,0.028806584,0.028806584,0.057613169,206,0.027722772,0.682178218,0.168316832,0.046534653,0.046534653,0.027722772,214,0.643584521,0.33604888,0,0.019348269,208,0,0,0,1,134,0.2,0.23030303,0.2,0,0.372727273,70,0.435173299,0.418485237,0.053915276,0.060333761,0.030808729,165,0.133640553,0.847926267,0.023041475,46,0.485596708,0.514403292,206,0,0.056,0.49,0.152,0.056,0,0.51,0,106,0.008991009,0.386613387,0.518481518,0.084915085,212,0.009345794,0.09761163,0.313603323,0.549325026,0.009345794,0.01973001,204,0.962376238,0.037623762,214,0.008991009,0,0.037962038,0.037962038,0.103896104,0.216783217,0.188811189,0.226773227,0.178821179,212,0.057247259,0.942752741,174,0.019172553,0,0.019172553,0,0.905146317,0.009081736,0.076690212,210,0.009635974,0.91006424,0.08137045,198,0.044705882,0.955294118,180,0,0,0.130693069,0.214851485,0.476237624,0.177227723,214,0.43960396,0.551485149,0,0.008910891,214,0.991089109,0,0,0,0.008910891,214
Ferry,Hingham Shipyard - Rowes Wharf,0.969020173,0,0.010446686,0.010446686,0.010446686,194,0.010446686,0.711095101,0.216498559,0.030979827,0.030979827,0,194,0.652685798,0.337012509,0,0.01066961,190,0,0,0,1,124,0.031659389,0.125545852,0.218340611,0,0.625545852,64,0.474903475,0.442084942,0.033204633,0.033204633,0.016602317,181,0.166666667,0.554263566,0.275193798,18,0.550998573,0.449001427,196,0,0.036213469,0.308767471,0.109275731,0.018424396,0,0.690597205,0,110,0.020328103,0.163338088,0.581669044,0.234664765,196,0.011018237,0.108662614,0.358662614,0.424012158,0.087006079,0.011018237,184,0.959343795,0.040656205,196,0,0.010342368,0,0.020328103,0.030670471,0.061340942,0.132667618,0.459343795,0.285663338,196,0.014478283,0.985521717,140,0.010446686,0,0,0,0.948126801,0.030979827,0.020533141,194,0,0.978343465,0.021656535,184,0.011783828,0.988216172,172,0,0,0.081669044,0.234664765,0.581669044,0.101997147,196,0.536023055,0.443083573,0,0.020533141,194,0.979671897,0.010342368,0,0,0.010342368,196
Ferry,Long Wharf - Charlestown Navy Yard,N/A,N/A,N/A,N/A,N/A,30,N/A,N/A,N/A,N/A,N/A,N/A,32,N/A,N/A,N/A,N/A,30,N/A,N/A,N/A,N/A,24,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,22,0,0.272058824,0.724264706,11,N/A,N/A,34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18,N/A,N/A,N/A,N/A,34,N/A,N/A,N/A,N/A,N/A,N/A,32,0.936788875,0.061946903,32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32,N/A,N/A,22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34,N/A,N/A,N/A,34,N/A,N/A,26,N/A,N/A,N/A,N/A,N/A,N/A,34,N/A,N/A,N/A,N/A,34,1,0,0,0,0,34
Rail Rapid Transit,Blue Line,0.708260544,0.046536209,0.054081827,0.114578899,0.076527841,3212,0.101576523,0.568814616,0.124688661,0.068348477,0.046822603,0.08974912,3368,0.714201366,0.202111508,0.075322631,0.008378553,3333,0.149574334,0,0.764129749,0.08627621,2393,0,0.118592196,0,0.818529596,0.062878208,660,0.776053155,0.091434874,0.016167214,0.034459569,0.081912089,1878,0.322769626,0.649277465,0.02795291,1540,0.500271328,0.499728672,3279,0.128231884,0.041304348,0.265681159,0.18715942,0.205565217,0.034434783,0.444202899,0.008,1545,0.326823897,0.411655655,0.208664381,0.052856068,3354,0.323183761,0.183137464,0.28083452,0.200335351,0.006276709,0.006247032,3149,0.75304473,0.24695527,3376,0.076191815,0.078160596,0.125326958,0.097229644,0.118337787,0.153578962,0.102418788,0.088792012,0.159963437,3322,0.332937139,0.667062861,2805,0.014146405,0.044334975,0.099312068,0.002814919,0.705453188,0.117005845,0.052492496,3267,0.214302985,0.741889143,0.043807871,3275,0.372340907,0.627659093,3086,0.019299242,0.049640477,0.379791906,0.138807686,0.324401834,0.088044999,3370,0.428301651,0.555479956,0.000944222,0.015274171,3371,0.951010768,0.026912122,0.01440778,0.001959014,0.00572421,3360
